ISC 74, Badadf, Bgwkys, Chienn, Dwhr, Fgmwbz, Fwrtu, Gfpumc, Imkp, Jhhm, Knrjuc, Kskwi, Ldlszf, Lwuzf, Lxjh, Lzihpl, Ofnqni, Pndyf, Snwid, Ucjm, Udbgt, Ukyq, Vcfpi, Wjrv, Wpruf, Yrqqw, Zfxe, Zsvsib, Bmxhcu, Sion, Dxgxa, Nepk, Sved, Vugl, Xxabu, Quha, Vqahhq, Dzct, Kcax, Rkfn, Kxxe, Mvki, Puycrw, Whuhqu, Asmp, Omoxmm, Ynaysn, Jpow, Albfdc, Kdkf, Pdds, Fuxtax, Mxkah, Qiqzn, Vpnhw, Zjmch
Dxgxa, 48.2142857142857, 26.5625, 27.6785714285714, 10.9375, 42.8571428571429, 12.5, 41.7410714285714, 43.75, 0.892857142857143, 47.3214285714286, 5.24553571428571, 32.3660714285714, 49.5535714285714, 49.3303571428571, 22.7678571428571, 21.875, 28.125, 1.78571428571429, 1.33928571428571, 25.2232142857143, 18.8616071428571, 10.2678571428571, 27.0089285714286, 5.35714285714286, 56.6964285714286, 25.6696428571429, 38.8392857142857, 10.7142857142857, 38.8392857142857, 0, 79.0178571428571, 43.75, 32.5892857142857, 28.125, 17.1875, 25.2232142857143, 25.2232142857143, 37.2767857142857, 36.1607142857143, 43.3035714285714, 29.4642857142857, 10.4910714285714, 9.82142857142857, 16.0714285714286, 37.0535714285714, 37.9464285714286, 12.2767857142857, 34.1517857142857, 14.0625, 11.6071428571429, 35.4910714285714, 2.23214285714286, 36.6071428571429, 4.6875, 20.5357142857143
Nepk, 57.3660714285714, 18.5267857142857, 37.9464285714286, 8.48214285714286, 53.5714285714286, 15.1785714285714, 41.7410714285714, 42.8571428571429, 12.0535714285714, 42.5223214285714, 11.3839285714286, 49.1071428571429, 53.3482142857143, 47.2098214285714, 15.625, 24.5535714285714, 39.7321428571429, 7.58928571428571, 7.8125, 14.9553571428571, 14.0625, 4.46428571428571, 28.125, 5.35714285714286, 44.6428571428571, 10.4910714285714, 28.90625, 24.1071428571429, 30.3571428571429, 79.0178571428571, 0, 44.6428571428571, 42.8571428571429, 19.6428571428571, 12.9464285714286, 36.6071428571429, 32.1428571428571, 26.1160714285714, 45.7589285714286, 39.2857142857143, 41.7410714285714, 20.3125, 2.23214285714286, 35.2678571428571, 44.8660714285714, 27.9017857142857, 14.7321428571429, 18.5267857142857, 32.1428571428571, 28.7946428571429, 20.3125, 12.9464285714286, 18.5267857142857, 2.45535714285714, 10.2678571428571
Sved, 4.6875, 14.6205357142857, 26.5625, 8.48214285714286, 30.3571428571429, 22.3214285714286, 27.0089285714286, 18.6383928571429, 0, 54.9107142857143, 31.6964285714286, 9.59821428571428, 43.75, 70.5357142857143, 10.2678571428571, 37.9464285714286, 32.1428571428571, 7.8125, 29.9107142857143, 16.2946428571429, 33.1473214285714, 27.7901785714286, 22.9910714285714, 16.9642857142857, 50, 29.2410714285714, 45.5357142857143, 19.6428571428571, 23.2142857142857, 43.75, 44.6428571428571, 0, 27.9017857142857, 18.5267857142857, 50.2232142857143, 31.0267857142857, 29.6875, 25.8928571428571, 27.6785714285714, 19.1964285714286, 18.75, 31.6964285714286, 14.7321428571429, 14.7321428571429, 40.625, 21.2053571428571, 36.6071428571429, 26.5625, 57.1428571428571, 14.7321428571429, 17.1875, 14.2857142857143, 24.1071428571429, 21.2053571428571, 2.23214285714286
Vugl, 37.5, 15.0669642857143, 31.0267857142857, 11.3839285714286, 36.1607142857143, 2.67857142857143, 16.0714285714286, 43.9732142857143, 24.5535714285714, 21.2053571428571, 9.375, 52.2321428571429, 21.4285714285714, 31.9196428571429, 51.7857142857143, 43.75, 8.48214285714286, 35.0446428571429, 27.2321428571429, 23.2142857142857, 9.82142857142857, 3.57142857142857, 58.7053571428571, 19.1964285714286, 21.9866071428571, 42.1875, 47.3214285714286, 19.6428571428571, 5.80357142857143, 32.5892857142857, 42.8571428571429, 27.9017857142857, 0, 0.892857142857143, 35.0446428571429, 9.82142857142857, 18.0803571428571, 33.9285714285714, 10.7142857142857, 22.7678571428571, 47.9910714285714, 35.0446428571429, 9.82142857142857, 26.5625, 0.669642857142857, 24.3303571428571, 33.4821428571429, 30.8035714285714, 11.6071428571429, 31.25, 48.4375, 37.0535714285714, 50.6696428571429, 44.4196428571429, 31.6964285714286
Xxabu, 31.4732142857143, 34.375, 46.875, 45.0892857142857, 41.0714285714286, 37.7232142857143, 32.8125, 18.6383928571429, 12.0535714285714, 58.0357142857143, 27.0089285714286, 29.9107142857143, 8.25892857142857, 45.5357142857143, 15.1785714285714, 17.7455357142857, 33.4821428571429, 0, 22.9910714285714, 19.6428571428571, 42.6339285714286, 12.0535714285714, 30.3571428571429, 20.0892857142857, 17.1875, 3.125, 24.3303571428571, 37.2767857142857, 34.1517857142857, 28.125, 19.6428571428571, 18.5267857142857, 0.892857142857143, 0, 11.6071428571429, 32.3660714285714, 43.0803571428571, 42.8571428571429, 13.1696428571429, 31.25, 17.8571428571429, 19.1964285714286, 35.7142857142857, 13.3928571428571, 37.7232142857143, 25.4464285714286, 42.6339285714286, 34.5982142857143, 35.9375, 13.1696428571429, 29.4642857142857, 19.1964285714286, 24.1071428571429, 14.2857142857143, 33.9285714285714
Quha, 9.375, 28.90625, 69.8660714285714, 3.79464285714286, 16.5178571428571, 44.6428571428571, 7.14285714285714, 6.91964285714286, 18.75, 18.75, 12.9464285714286, 37.7232142857143, 37.0535714285714, 40.8482142857143, 29.4642857142857, 50.8928571428571, 22.7678571428571, 28.5714285714286, 31.9196428571429, 22.3214285714286, 47.9910714285714, 33.8169642857143, 10.0446428571429, 0, 19.9776785714286, 6.13839285714286, 60.2678571428571, 38.8392857142857, 33.9285714285714, 17.1875, 12.9464285714286, 50.2232142857143, 35.0446428571429, 11.6071428571429, 0, 10.9375, 18.75, 20.5357142857143, 18.75, 27.4553571428571, 25.8928571428571, 40.4017857142857, 32.8125, 31.6964285714286, 6.02678571428571, 9.82142857142857, 27.6785714285714, 38.3928571428571, 44.1964285714286, 46.4285714285714, 12.5, 12.5, 15.1785714285714, 30.1339285714286, 20.3125
Vqahhq, 34.8214285714286, 26.6741071428571, 32.5892857142857, 35.2678571428571, 31.0267857142857, 0, 19.1964285714286, 4.01785714285714, 5.35714285714286, 66.9642857142857, 46.6517857142857, 28.3482142857143, 20.9821428571429, 40.1785714285714, 36.1607142857143, 4.91071428571429, 51.8973214285714, 13.3928571428571, 22.3214285714286, 11.8303571428571, 39.9553571428571, 7.70089285714286, 25.8928571428571, 14.0625, 36.3839285714286, 25.4464285714286, 45.7589285714286, 41.9642857142857, 37.0535714285714, 25.2232142857143, 36.6071428571429, 31.0267857142857, 9.82142857142857, 32.3660714285714, 10.9375, 0, 3.125, 9.82142857142857, 50, 28.5714285714286, 5.80357142857143, 25.8928571428571, 32.1428571428571, 41.0714285714286, 63.3928571428571, 46.4285714285714, 31.4732142857143, 16.5178571428571, 42.6339285714286, 26.7857142857143, 14.9553571428571, 20.0892857142857, 30.8035714285714, 20.5357142857143, 9.82142857142857
Dzct, 41.9642857142857, 28.7946428571429, 31.9196428571429, 14.2857142857143, 54.0178571428571, 39.5089285714286, 49.5535714285714, 46.6517857142857, 0.78125, 28.5714285714286, 6.91964285714286, 53.5714285714286, 37.7232142857143, 25.6696428571429, 2.12053571428571, 36.0491071428571, 20.3125, 11.1607142857143, 4.91071428571429, 27.2321428571429, 37.3883928571429, 20.3125, 22.5446428571429, 42.4107142857143, 12.5, 28.3482142857143, 6.25, 11.1607142857143, 34.1517857142857, 25.2232142857143, 32.1428571428571, 29.6875, 18.0803571428571, 43.0803571428571, 18.75, 3.125, 0, 11.6071428571429, 18.3035714285714, 27.4553571428571, 22.3214285714286, 26.3392857142857, 21.2053571428571, 18.0803571428571, 43.5267857142857, 26.7857142857143, 25, 36.6071428571429, 25.8928571428571, 21.4285714285714, 24.1071428571429, 16.7410714285714, 16.2946428571429, 39.5089285714286, 3.34821428571429
Kcax, 33.4821428571429, 50.2232142857143, 26.5625, 1.78571428571429, 6.02678571428571, 15.625, 28.7946428571429, 37.6116071428571, 26.7857142857143, 53.6830357142857, 5.35714285714286, 43.75, 18.3035714285714, 73.6607142857143, 31.9196428571429, 41.2946428571429, 27.6785714285714, 9.375, 34.5982142857143, 18.0803571428571, 33.2589285714286, 13.9508928571429, 24.5535714285714, 4.01785714285714, 43.8616071428571, 18.9732142857143, 25, 16.2946428571429, 9.375, 37.2767857142857, 26.1160714285714, 25.8928571428571, 33.9285714285714, 42.8571428571429, 20.5357142857143, 9.82142857142857, 11.6071428571429, 0, 25.6696428571429, 17.1875, 46.4285714285714, 13.6160714285714, 13.1696428571429, 13.6160714285714, 12.5, 20.5357142857143, 2.90178571428571, 45.3125, 48.4375, 38.1696428571429, 38.6160714285714, 27.4553571428571, 28.5714285714286, 26.7857142857143, 52.2321428571429
Rkfn, 48.4375, 26.7857142857143, 31.25, 16.0714285714286, 16.7410714285714, 24.3303571428571, 32.5892857142857, 18.75, 3.57142857142857, 47.8794642857143, 10.7142857142857, 42.8571428571429, 58.2589285714286, 30.5803571428571, 40.625, 14.6205357142857, 75.6696428571428, 5.80357142857143, 9.82142857142857, 9.82142857142857, 37.2767857142857, 25.8928571428571, 26.3392857142857, 10.7142857142857, 39.9553571428571, 4.01785714285714, 19.6428571428571, 49.5535714285714, 44.6428571428571, 36.1607142857143, 45.7589285714286, 27.6785714285714, 10.7142857142857, 13.1696428571429, 18.75, 50, 18.3035714285714, 25.6696428571429, 0, 53.5714285714286, 24.3303571428571, 15.1785714285714, 28.125, 65.8482142857143, 50.6696428571429, 25.2232142857143, 20.9821428571429, 18.9732142857143, 55.3571428571429, 59.1517857142857, 23.2142857142857, 38.1696428571429, 43.5267857142857, 27.6785714285714, 2.67857142857143
Kxxe, 23.6607142857143, 31.3616071428571, 32.5892857142857, 25, 28.5714285714286, 14.0625, 37.0535714285714, 26.4508928571429, 4.12946428571429, 56.9196428571429, 15.5133928571429, 57.3660714285714, 67.6339285714286, 1.5625, 21.875, 26.5625, 44.1964285714286, 15.1785714285714, 8.48214285714286, 11.8303571428571, 34.5982142857143, 16.2946428571429, 27.2321428571429, 0, 47.7678571428571, 2.23214285714286, 41.2946428571429, 35.2678571428571, 30.3571428571429, 43.3035714285714, 39.2857142857143, 19.1964285714286, 22.7678571428571, 31.25, 27.4553571428571, 28.5714285714286, 27.4553571428571, 17.1875, 53.5714285714286, 0, 24.3303571428571, 24.3303571428571, 58.0357142857143, 43.0803571428571, 36.3839285714286, 24.1071428571429, 34.1517857142857, 23.4375, 22.0982142857143, 19.6428571428571, 7.14285714285714, 32.8125, 29.9107142857143, 25.4464285714286, 21.4285714285714
Mvki, 46.4285714285714, 20.6473214285714, 30.3571428571429, 16.9642857142857, 27.0089285714286, 9.375, 11.6071428571429, 57.3660714285714, 27.6785714285714, 17.8571428571429, 3.125, 42.8571428571429, 70.3125, 28.0133928571429, 35.15625, 48.6607142857143, 9.15178571428571, 17.8571428571429, 28.3482142857143, 12.7232142857143, 8.25892857142857, 46.2053571428571, 37.9464285714286, 13.3928571428571, 20.0892857142857, 17.7455357142857, 35.2678571428571, 38.3928571428571, 19.1964285714286, 29.4642857142857, 41.7410714285714, 18.75, 47.9910714285714, 17.8571428571429, 25.8928571428571, 5.80357142857143, 22.3214285714286, 46.4285714285714, 24.3303571428571, 24.3303571428571, 0, 26.1160714285714, 30.8035714285714, 42.8571428571429, 4.91071428571429, 6.69642857142857, 16.5178571428571, 15.8482142857143, 21.4285714285714, 40.625, 53.3482142857143, 21.4285714285714, 29.9107142857143, 30.1339285714286, 25.2232142857143
Puycrw, 18.0803571428571, 14.7321428571429, 59.5982142857143, 27.9017857142857, 43.9732142857143, 12.0535714285714, 0, 7.92410714285714, 19.6428571428571, 25, 36.9419642857143, 37.5, 31.0267857142857, 17.0758928571429, 28.125, 34.8214285714286, 2.67857142857143, 59.8214285714286, 33.0357142857143, 39.0625, 48.2142857142857, 23.8839285714286, 33.7053571428571, 16.9642857142857, 20.6473214285714, 20.5357142857143, 30.1339285714286, 23.6607142857143, 8.70535714285714, 10.4910714285714, 20.3125, 31.6964285714286, 35.0446428571429, 19.1964285714286, 40.4017857142857, 25.8928571428571, 26.3392857142857, 13.6160714285714, 15.1785714285714, 24.3303571428571, 26.1160714285714, 0, 40.625, 18.75, 36.3839285714286, 6.47321428571428, 24.3303571428571, 39.7321428571429, 16.5178571428571, 31.0267857142857, 30.5803571428571, 11.3839285714286, 16.5178571428571, 25, 25.4464285714286
Whuhqu, 23.4375, 29.9107142857143, 36.1607142857143, 50.2232142857143, 7.14285714285714, 12.5, 13.3928571428571, 21.4285714285714, 0, 44.1964285714286, 16.9642857142857, 45.3125, 48.6607142857143, 9.82142857142857, 26.7857142857143, 33.9285714285714, 16.6294642857143, 24.1071428571429, 16.7410714285714, 26.5625, 44.0848214285714, 49.4419642857143, 28.7946428571429, 12.0535714285714, 23.9955357142857, 12.9464285714286, 39.7321428571429, 54.6875, 36.3839285714286, 9.82142857142857, 2.23214285714286, 14.7321428571429, 9.82142857142857, 35.7142857142857, 32.8125, 32.1428571428571, 21.2053571428571, 13.1696428571429, 28.125, 58.0357142857143, 30.8035714285714, 40.625, 0, 52.4553571428571, 10.2678571428571, 7.58928571428571, 51.5625, 31.9196428571429, 12.0535714285714, 17.4107142857143, 27.6785714285714, 29.9107142857143, 15.625, 32.8125, 39.2857142857143
Asmp, 49.1071428571429, 12.1651785714286, 56.25, 19.1964285714286, 8.03571428571428, 18.75, 12.9464285714286, 43.3035714285714, 0.223214285714286, 24.1071428571429, 4.46428571428571, 58.0357142857143, 42.8571428571429, 25.2232142857143, 41.40625, 27.9017857142857, 49.7767857142857, 10.7142857142857, 16.0714285714286, 16.2946428571429, 42.8571428571429, 24.3303571428571, 42.4107142857143, 8.03571428571428, 14.84375, 17.0758928571429, 41.5178571428571, 65.8482142857143, 54.4642857142857, 16.0714285714286, 35.2678571428571, 14.7321428571429, 26.5625, 13.3928571428571, 31.6964285714286, 41.0714285714286, 18.0803571428571, 13.6160714285714, 65.8482142857143, 43.0803571428571, 42.8571428571429, 18.75, 52.4553571428571, 0, 18.75, 0, 43.9732142857143, 16.9642857142857, 41.5178571428571, 50, 31.25, 38.3928571428571, 20.5357142857143, 6.69642857142857, 19.8660714285714
Omoxmm, 31.4732142857143, 23.2142857142857, 23.8839285714286, 16.9642857142857, 59.8214285714286, 19.6428571428571, 45.9821428571429, 16.5178571428571, 0.892857142857143, 67.4107142857143, 36.9419642857143, 31.4732142857143, 39.7321428571429, 20.0892857142857, 10.4910714285714, 10.8258928571429, 47.9910714285714, 5.35714285714286, 17.6339285714286, 8.25892857142857, 45.9821428571429, 10.4910714285714, 27.9017857142857, 20.5357142857143, 50.5580357142857, 19.1964285714286, 23.6607142857143, 15.4017857142857, 34.8214285714286, 37.0535714285714, 44.8660714285714, 40.625, 0.669642857142857, 37.7232142857143, 6.02678571428571, 63.3928571428571, 43.5267857142857, 12.5, 50.6696428571429, 36.3839285714286, 4.91071428571429, 36.3839285714286, 10.2678571428571, 18.75, 0, 51.7857142857143, 23.8839285714286, 30.1339285714286, 47.3214285714286, 21.2053571428571, 7.58928571428571, 16.7410714285714, 24.5535714285714, 23.8839285714286, 0
Ynaysn, 16.9642857142857, 12.3883928571429, 12.5, 21.4285714285714, 33.2589285714286, 17.8571428571429, 69.4196428571428, 25.1116071428571, 22.7678571428571, 57.1428571428571, 16.0714285714286, 34.8214285714286, 27.9017857142857, 37.1651785714286, 23.7723214285714, 20.7589285714286, 16.0714285714286, 7.14285714285714, 19.1964285714286, 22.7678571428571, 19.6428571428571, 4.01785714285714, 17.4107142857143, 55.8035714285714, 54.6875, 29.0178571428571, 46.4285714285714, 13.1696428571429, 24.3303571428571, 37.9464285714286, 27.9017857142857, 21.2053571428571, 24.3303571428571, 25.4464285714286, 9.82142857142857, 46.4285714285714, 26.7857142857143, 20.5357142857143, 25.2232142857143, 24.1071428571429, 6.69642857142857, 6.47321428571428, 7.58928571428571, 0, 51.7857142857143, 0, 10.7142857142857, 46.6517857142857, 12.0535714285714, 8.03571428571428, 14.5089285714286, 24.3303571428571, 35.0446428571429, 31.4732142857143, 22.7678571428571
Jpow, 45.3125, 5.02232142857143, 44.1964285714286, 42.6339285714286, 43.3035714285714, 26.5625, 8.92857142857143, 15.4017857142857, 0, 37.0535714285714, 31.0267857142857, 21.6517857142857, 37.2767857142857, 14.7321428571429, 28.5714285714286, 9.82142857142857, 22.7678571428571, 0, 43.3035714285714, 21.6517857142857, 33.7053571428571, 22.3214285714286, 67.8571428571428, 10.7142857142857, 21.7633928571429, 28.3482142857143, 38.1696428571429, 51.1160714285714, 41.7410714285714, 12.2767857142857, 14.7321428571429, 36.6071428571429, 33.4821428571429, 42.6339285714286, 27.6785714285714, 31.4732142857143, 25, 2.90178571428571, 20.9821428571429, 34.1517857142857, 16.5178571428571, 24.3303571428571, 51.5625, 43.9732142857143, 23.8839285714286, 10.7142857142857, 0, 3.57142857142857, 35.9375, 19.1964285714286, 28.5714285714286, 57.1428571428571, 35.7142857142857, 31.6964285714286, 32.1428571428571
Albfdc, 19.1964285714286, 36.6071428571429, 30.1339285714286, 13.6160714285714, 14.0625, 4.6875, 54.9107142857143, 36.4955357142857, 2.67857142857143, 56.25, 5.35714285714286, 67.4107142857143, 18.3035714285714, 48.5491071428571, 38.8392857142857, 27.1205357142857, 12.0535714285714, 19.6428571428571, 7.58928571428571, 13.6160714285714, 50.5580357142857, 23.6607142857143, 16.7410714285714, 30.8035714285714, 37.7232142857143, 14.5089285714286, 46.875, 10.2678571428571, 27.4553571428571, 34.1517857142857, 18.5267857142857, 26.5625, 30.8035714285714, 34.5982142857143, 38.3928571428571, 16.5178571428571, 36.6071428571429, 45.3125, 18.9732142857143, 23.4375, 15.8482142857143, 39.7321428571429, 31.9196428571429, 16.9642857142857, 30.1339285714286, 46.6517857142857, 3.57142857142857, 0, 19.6428571428571, 22.7678571428571, 39.0625, 6.25, 26.1160714285714, 18.3035714285714, 31.25
Kdkf, 36.1607142857143, 32.1428571428571, 50.4464285714286, 8.03571428571428, 17.4107142857143, 48.6607142857143, 27.9017857142857, 11.3839285714286, 5.35714285714286, 69.6428571428571, 21.6517857142857, 19.1964285714286, 27.6785714285714, 53.3482142857143, 11.8303571428571, 27.2321428571429, 71.875, 0, 38.3928571428571, 3.34821428571429, 43.0803571428571, 17.7455357142857, 12.5, 1.33928571428571, 27.2321428571429, 9.26339285714286, 37.7232142857143, 39.2857142857143, 38.3928571428571, 14.0625, 32.1428571428571, 57.1428571428571, 11.6071428571429, 35.9375, 44.1964285714286, 42.6339285714286, 25.8928571428571, 48.4375, 55.3571428571429, 22.0982142857143, 21.4285714285714, 16.5178571428571, 12.0535714285714, 41.5178571428571, 47.3214285714286, 12.0535714285714, 35.9375, 19.6428571428571, 0, 55.3571428571429, 0.669642857142857, 37.5, 10.2678571428571, 27.6785714285714, 10.4910714285714
Pdds, 46.875, 41.7410714285714, 52.4553571428571, 5.35714285714286, 19.1964285714286, 37.7232142857143, 13.1696428571429, 14.84375, 36.0491071428571, 27.2321428571429, 8.92857142857143, 65.1785714285714, 45.7589285714286, 25.6696428571429, 39.5089285714286, 11.9419642857143, 52.6785714285714, 21.4285714285714, 16.5178571428571, 28.125, 29.4642857142857, 26.7857142857143, 15.1785714285714, 8.03571428571428, 21.6517857142857, 5.80357142857143, 17.2991071428571, 67.6339285714286, 45.0892857142857, 11.6071428571429, 28.7946428571429, 14.7321428571429, 31.25, 13.1696428571429, 46.4285714285714, 26.7857142857143, 21.4285714285714, 38.1696428571429, 59.1517857142857, 19.6428571428571, 40.625, 31.0267857142857, 17.4107142857143, 50, 21.2053571428571, 8.03571428571428, 19.1964285714286, 22.7678571428571, 55.3571428571429, 0, 26.7857142857143, 21.4285714285714, 22.5446428571429, 35.7142857142857, 35.0446428571429
Fuxtax, 51.7857142857143, 37.3883928571429, 12.5, 19.6428571428571, 27.2321428571429, 7.14285714285714, 5.13392857142857, 37.7232142857143, 2.90178571428571, 12.9464285714286, 10.9375, 37.5, 35.4910714285714, 46.3169642857143, 68.3035714285714, 28.125, 2.23214285714286, 10.9375, 11.3839285714286, 17.6339285714286, 28.125, 40.7366071428571, 71.4285714285714, 35.9375, 16.2946428571429, 39.7321428571429, 28.3482142857143, 18.3035714285714, 10.7142857142857, 35.4910714285714, 20.3125, 17.1875, 48.4375, 29.4642857142857, 12.5, 14.9553571428571, 24.1071428571429, 38.6160714285714, 23.2142857142857, 7.14285714285714, 53.3482142857143, 30.5803571428571, 27.6785714285714, 31.25, 7.58928571428571, 14.5089285714286, 28.5714285714286, 39.0625, 0.669642857142857, 26.7857142857143, 0, 23.6607142857143, 76.5625, 41.7410714285714, 24.1071428571429
Mxkah, 48.4375, 18.1919642857143, 25.4464285714286, 26.3392857142857, 14.7321428571429, 22.0982142857143, 28.3482142857143, 17.96875, 10.7142857142857, 32.3660714285714, 8.03571428571428, 39.2857142857143, 48.4375, 38.8392857142857, 31.6964285714286, 14.1741071428571, 27.0089285714286, 16.9642857142857, 49.3303571428571, 31.0267857142857, 37.5, 11.8303571428571, 54.9107142857143, 21.4285714285714, 27.4553571428571, 21.2053571428571, 24.6651785714286, 22.5446428571429, 8.03571428571428, 2.23214285714286, 12.9464285714286, 14.2857142857143, 37.0535714285714, 19.1964285714286, 12.5, 20.0892857142857, 16.7410714285714, 27.4553571428571, 38.1696428571429, 32.8125, 21.4285714285714, 11.3839285714286, 29.9107142857143, 38.3928571428571, 16.7410714285714, 24.3303571428571, 57.1428571428571, 6.25, 37.5, 21.4285714285714, 23.6607142857143, 0, 39.5089285714286, 40.8482142857143, 31.0267857142857
Qiqzn, 50.2232142857143, 34.2633928571429, 2.67857142857143, 20.9821428571429, 33.0357142857143, 4.6875, 14.0625, 21.9866071428571, 5.35714285714286, 22.7678571428571, 25, 25.4464285714286, 37.2767857142857, 34.375, 73.8839285714286, 20.4241071428571, 24.1071428571429, 7.36607142857143, 18.9732142857143, 11.8303571428571, 32.5892857142857, 24.3303571428571, 70.0892857142857, 32.5892857142857, 22.5446428571429, 39.2857142857143, 23.8839285714286, 15.4017857142857, 14.5089285714286, 36.6071428571429, 18.5267857142857, 24.1071428571429, 50.6696428571429, 24.1071428571429, 15.1785714285714, 30.8035714285714, 16.2946428571429, 28.5714285714286, 43.5267857142857, 29.9107142857143, 29.9107142857143, 16.5178571428571, 15.625, 20.5357142857143, 24.5535714285714, 35.0446428571429, 35.7142857142857, 26.1160714285714, 10.2678571428571, 22.5446428571429, 76.5625, 39.5089285714286, 0, 58.9285714285714, 10.7142857142857
Vpnhw, 46.2053571428571, 53.5714285714286, 5.35714285714286, 13.8392857142857, 36.3839285714286, 33.4821428571429, 16.7410714285714, 10.7142857142857, 15.625, 32.1428571428571, 19.1964285714286, 26.7857142857143, 38.1696428571429, 17.96875, 48.2142857142857, 47.3214285714286, 20.5357142857143, 12.0535714285714, 17.1875, 21.2053571428571, 17.2991071428571, 42.8571428571429, 41.0714285714286, 34.8214285714286, 13.28125, 37.7232142857143, 16.40625, 14.2857142857143, 3.34821428571429, 4.6875, 2.45535714285714, 21.2053571428571, 44.4196428571429, 14.2857142857143, 30.1339285714286, 20.5357142857143, 39.5089285714286, 26.7857142857143, 27.6785714285714, 25.4464285714286, 30.1339285714286, 25, 32.8125, 6.69642857142857, 23.8839285714286, 31.4732142857143, 31.6964285714286, 18.3035714285714, 27.6785714285714, 35.7142857142857, 41.7410714285714, 40.8482142857143, 58.9285714285714, 0, 19.8660714285714
Zjmch, 37.0535714285714, 39.1741071428571, 49.3303571428571, 20.4241071428571, 9.82142857142857, 15.625, 14.0625, 26.7857142857143, 36.2723214285714, 24.1071428571429, 5.35714285714286, 50.6696428571429, 16.0714285714286, 45.0892857142857, 32.5892857142857, 25.2232142857143, 6.69642857142857, 16.0714285714286, 38.3928571428571, 57.3660714285714, 19.6428571428571, 16.9642857142857, 19.6428571428571, 21.4285714285714, 39.5089285714286, 29.4642857142857, 21.3169642857143, 43.75, 36.6071428571429, 20.5357142857143, 10.2678571428571, 2.23214285714286, 31.6964285714286, 33.9285714285714, 20.3125, 9.82142857142857, 3.34821428571429, 52.2321428571429, 2.67857142857143, 21.4285714285714, 25.2232142857143, 25.4464285714286, 39.2857142857143, 19.8660714285714, 0, 22.7678571428571, 32.1428571428571, 31.25, 10.4910714285714, 35.0446428571429, 24.1071428571429, 31.0267857142857, 10.7142857142857, 19.8660714285714, 0
