ISC 80, Badadf, Bgwkys, Dxgxa, Fuxtax, Gfpumc, Jhhm, Jpow, Kcax, Kdkf, Knrjuc, Kskwi, Kxxe, Lwuzf, Mvki, Nepk, Pdds, Pndyf, Qiqzn, Snwid, Sved, Ucjm, Udbgt, Ukyq, Wjrv, Ynaysn, Zfxe, Zjmch, Bmxhcu, Sion, Yrqqw, Lzihpl, Chienn, Vugl, Imkp, Xxabu, Quha, Lxjh, Vqahhq, Dzct, Rkfn, Puycrw, Zsvsib, Wpruf, Whuhqu, Asmp, Omoxmm, Fwrtu, Albfdc, Ofnqni, Mxkah, Vcfpi, Dwhr, Vpnhw, Fgmwbz, Ldlszf
Ucjm, 41.40625, 33.7053571428571, 60.0446428571429, 44.1964285714286, 39.7321428571429, 9.375, 72.8794642857143, 64.9553571428571, 35.0446428571429, 10.6026785714286, 60.9375, 39.5089285714286, 64.1741071428571, 32.5892857142857, 31.4732142857143, 13.5044642857143, 33.2589285714286, 9.82142857142857, 43.5267857142857, 36.2723214285714, 0, 43.1919642857143, 45.6473214285714, 28.125, 74.1071428571428, 20.7589285714286, 40.8482142857143, 47.2098214285714, 38.8392857142857, 51.1160714285714, 48.9955357142857, 27.0089285714286, 54.3526785714286, 54.7991071428571, 40.4017857142857, 17.2991071428571, 25.3348214285714, 58.7053571428571, 46.3169642857143, 52.0089285714286, 28.7946428571429, 16.7410714285714, 72.3214285714286, 61.9419642857143, 37.2767857142857, 38.8392857142857, 51.6741071428571, 50.4464285714286, 24.3303571428571, 61.1607142857143, 56.5848214285714, 45.3125, 65.9598214285714, 58.2589285714286, 32.1428571428571
Udbgt, 25.4464285714286, 28.0133928571429, 23.4375, 14.2857142857143, 31.5848214285714, 42.96875, 36.8303571428571, 21.5401785714286, 10.0446428571429, 16.9642857142857, 47.4330357142857, 39.3973214285714, 16.8526785714286, 3.125, 1.33928571428571, 19.6428571428571, 10.2678571428571, 25.6696428571429, 36.8303571428571, 14.2857142857143, 43.1919642857143, 0, 2.67857142857143, 6.69642857142857, 11.1607142857143, 20.3125, 36.0491071428571, 17.7455357142857, 26.1160714285714, 32.5892857142857, 21.4285714285714, 52.9017857142857, 18.4151785714286, 2.00892857142857, 31.6964285714286, 15.1785714285714, 15.4017857142857, 24.3303571428571, 36.3839285714286, 23.3258928571429, 7.58928571428571, 13.1696428571429, 20.0892857142857, 16.7410714285714, 4.46428571428571, 29.1294642857143, 32.3660714285714, 43.75, 25.5580357142857, 47.8794642857143, 47.2098214285714, 11.8303571428571, 35.9375, 31.25, 6.69642857142857
Ukyq, 4.12946428571429, 22.7678571428571, 37.9464285714286, 3.23660714285714, 7.36607142857143, 25.8928571428571, 33.59375, 16.2946428571429, 12.9464285714286, 30.5803571428571, 22.0982142857143, 12.5, 21.2053571428571, 22.0982142857143, 7.25446428571428, 3.57142857142857, 20.9821428571429, 24.7767857142857, 5.35714285714286, 18.5267857142857, 45.6473214285714, 2.67857142857143, 0, 20.9821428571429, 35.4910714285714, 11.1607142857143, 15.1785714285714, 10.0446428571429, 21.4285714285714, 18.0803571428571, 26.8973214285714, 5.35714285714286, 16.0714285714286, 32.03125, 7.25446428571428, 25.3348214285714, 37.2767857142857, 11.6071428571429, 12.5, 43.9732142857143, 35.2678571428571, 15.4017857142857, 49.7767857142857, 19.7544642857143, 13.0580357142857, 16.7410714285714, 24.1071428571429, 44.8660714285714, 3.23660714285714, 41.2946428571429, 9.82142857142857, 16.2946428571429, 21.3169642857143, 20.0892857142857, 5.80357142857143
Wjrv, 39.0625, 20.9821428571429, 58.0357142857143, 28.125, 12.9464285714286, 38.3928571428571, 32.2544642857143, 32.9241071428571, 4.57589285714286, 33.0357142857143, 60.7142857142857, 28.125, 14.5089285714286, 32.5892857142857, 29.4642857142857, 37.7232142857143, 40.1785714285714, 13.3928571428571, 38.8392857142857, 50.5580357142857, 28.125, 6.69642857142857, 20.9821428571429, 0, 29.6875, 43.75, 32.1428571428571, 28.4598214285714, 62.7232142857143, 18.9732142857143, 4.6875, 1.78571428571429, 32.8125, 42.4107142857143, 25.2232142857143, 74.5535714285714, 46.2053571428571, 43.0803571428571, 15.1785714285714, 47.7678571428571, 37.9464285714286, 60.9375, 33.2589285714286, 49.21875, 78.2366071428571, 46.6517857142857, 16.9642857142857, 25.6696428571429, 21.875, 12.5, 26.7857142857143, 40.8482142857143, 30.1339285714286, 8.59375, 58.4821428571429
Ynaysn, 6.13839285714286, 36.6071428571429, 76.3392857142857, 27.4553571428571, 11.3839285714286, 16.5178571428571, 27.0089285714286, 38.1696428571429, 26.7857142857143, 5.46875, 38.0580357142857, 19.6428571428571, 18.75, 7.14285714285714, 21.4285714285714, 6.25, 45.7589285714286, 14.2857142857143, 37.2767857142857, 22.0982142857143, 74.1071428571428, 11.1607142857143, 35.4910714285714, 29.6875, 0, 28.0133928571429, 8.37053571428571, 2.23214285714286, 23.2142857142857, 50.5580357142857, 8.92857142857143, 5.58035714285714, 27.4553571428571, 74.4419642857143, 9.59821428571428, 24.3303571428571, 43.3035714285714, 21.875, 37.5, 47.0982142857143, 30.2455357142857, 22.0982142857143, 30.8035714285714, 20.9821428571429, 22.9910714285714, 8.92857142857143, 19.6428571428571, 57.5892857142857, 13.6160714285714, 41.0714285714286, 18.5267857142857, 26.5625, 31.6964285714286, 21.4285714285714, 15.1785714285714
Zfxe, 32.3660714285714, 16.9642857142857, 60.9375, 25.6696428571429, 13.3928571428571, 31.3616071428571, 23.3258928571429, 38.8392857142857, 65.8482142857143, 17.6339285714286, 16.7410714285714, 14.2857142857143, 2.23214285714286, 14.7321428571429, 23.2142857142857, 8.59375, 46.875, 26.7857142857143, 28.125, 22.9910714285714, 20.7589285714286, 20.3125, 11.1607142857143, 43.75, 28.0133928571429, 0, 34.375, 50, 47.7678571428571, 43.75, 12.2767857142857, 5.58035714285714, 30.3571428571429, 31.9196428571429, 61.1607142857143, 33.0357142857143, 29.4642857142857, 24.3303571428571, 45.0892857142857, 17.1875, 44.4196428571429, 40.8482142857143, 21.4285714285714, 36.1607142857143, 42.6339285714286, 27.6785714285714, 34.375, 5.58035714285714, 62.0535714285714, 10.9375, 10.7142857142857, 44.6428571428571, 7.14285714285714, 13.3928571428571, 23.6607142857143
Zjmch, 31.4732142857143, 15.2901785714286, 25.78125, 38.6160714285714, 35.4910714285714, 44.6428571428571, 30.0223214285714, 42.8571428571429, 35.7142857142857, 17.4107142857143, 35.3794642857143, 16.0714285714286, 6.91964285714286, 8.48214285714286, 3.79464285714286, 16.5178571428571, 34.8214285714286, 18.3035714285714, 24.7767857142857, 58.7053571428571, 40.8482142857143, 36.0491071428571, 15.1785714285714, 32.1428571428571, 8.37053571428571, 34.375, 0, 51.1160714285714, 26.7857142857143, 28.5714285714286, 35.4910714285714, 59.5982142857143, 21.4285714285714, 16.0714285714286, 63.6160714285714, 30.1339285714286, 23.8839285714286, 41.0714285714286, 38.6160714285714, 28.125, 23.6607142857143, 29.9107142857143, 20.3125, 39.2857142857143, 15.4017857142857, 27.9017857142857, 29.9107142857143, 33.7053571428571, 24.1071428571429, 26.8973214285714, 31.8080357142857, 41.8526785714286, 10.2678571428571, 28.5714285714286, 47.7678571428571
Bmxhcu, 52.9017857142857, 4.46428571428571, 25, 27.2321428571429, 25.8928571428571, 15.0669642857143, 49.5535714285714, 37.5, 34.375, 18.75, 23.8839285714286, 31.6964285714286, 15.1785714285714, 26.7857142857143, 38.3928571428571, 6.02678571428571, 32.8125, 0, 33.4821428571429, 31.6964285714286, 47.2098214285714, 17.7455357142857, 10.0446428571429, 28.4598214285714, 2.23214285714286, 50, 51.1160714285714, 0, 18.5267857142857, 18.75, 49.5535714285714, 30.5803571428571, 22.9910714285714, 5.35714285714286, 48.6607142857143, 19.8660714285714, 7.14285714285714, 61.1607142857143, 42.4107142857143, 24.1071428571429, 15.4017857142857, 7.36607142857143, 16.2946428571429, 45.9821428571429, 17.1875, 34.375, 13.6160714285714, 0, 37.0535714285714, 10.9375, 32.3660714285714, 16.5178571428571, 28.3482142857143, 40.4017857142857, 33.0357142857143
Sion, 23.2142857142857, 2.67857142857143, 49.5535714285714, 32.5892857142857, 21.4285714285714, 23.2142857142857, 30.5803571428571, 30.46875, 18.0803571428571, 2.67857142857143, 53.7946428571429, 25.8928571428571, 16.5178571428571, 31.9196428571429, 28.4598214285714, 23.6607142857143, 35.9375, 23.6607142857143, 11.3839285714286, 14.0625, 38.8392857142857, 26.1160714285714, 21.4285714285714, 62.7232142857143, 23.2142857142857, 47.7678571428571, 26.7857142857143, 18.5267857142857, 0, 28.7946428571429, 12.0535714285714, 26.5625, 27.9017857142857, 27.6785714285714, 34.8214285714286, 58.0357142857143, 35.9375, 11.1607142857143, 12.2767857142857, 33.7053571428571, 19.4196428571429, 46.875, 48.2142857142857, 50, 52.6785714285714, 29.0178571428571, 4.6875, 13.6160714285714, 7.8125, 30.8035714285714, 25.4464285714286, 23.4375, 42.6339285714286, 22.0982142857143, 8.92857142857143
Yrqqw, 18.9732142857143, 39.7321428571429, 45.9821428571429, 27.2321428571429, 25.8928571428571, 29.7991071428571, 47.4330357142857, 39.9553571428571, 28.5714285714286, 0.223214285714286, 43.9732142857143, 21.4285714285714, 5.80357142857143, 15.1785714285714, 17.4107142857143, 18.75, 11.3839285714286, 43.3035714285714, 14.7321428571429, 9.93303571428571, 51.1160714285714, 32.5892857142857, 18.0803571428571, 18.9732142857143, 50.5580357142857, 43.75, 28.5714285714286, 18.75, 28.7946428571429, 0, 17.8571428571429, 21.4285714285714, 19.6428571428571, 46.6517857142857, 59.5982142857143, 11.6071428571429, 23.2142857142857, 19.8660714285714, 23.4375, 13.1696428571429, 30.1339285714286, 21.6517857142857, 10.9375, 13.1696428571429, 16.0714285714286, 9.82142857142857, 19.8660714285714, 25.8928571428571, 12.5, 48.8839285714286, 42.8571428571429, 22.5446428571429, 25.4464285714286, 20.7589285714286, 21.4285714285714
Lzihpl, 18.9732142857143, 6.91964285714286, 28.7946428571429, 14.2857142857143, 59.1517857142857, 17.5223214285714, 69.1964285714286, 47.7678571428571, 30.1339285714286, 16.5178571428571, 6.13839285714286, 29.4642857142857, 39.0625, 49.5535714285714, 45.7589285714286, 3.57142857142857, 28.5714285714286, 23.6607142857143, 32.5892857142857, 18.0803571428571, 48.9955357142857, 21.4285714285714, 26.8973214285714, 4.6875, 8.92857142857143, 12.2767857142857, 35.4910714285714, 49.5535714285714, 12.0535714285714, 17.8571428571429, 0, 63.6160714285714, 46.2053571428571, 13.6160714285714, 32.3660714285714, 25.4464285714286, 36.3839285714286, 49.1071428571429, 28.7946428571429, 21.4285714285714, 26.3392857142857, 22.7678571428571, 37.9464285714286, 29.2410714285714, 5.58035714285714, 22.9910714285714, 38.8392857142857, 16.5178571428571, 20.5357142857143, 18.75, 18.75, 10.0446428571429, 8.25892857142857, 42.6339285714286, 20.5357142857143
Chienn, 28.2366071428571, 13.9508928571429, 30.5803571428571, 32.1428571428571, 62.0535714285714, 36.6071428571429, 62.5, 32.8125, 20.7589285714286, 7.58928571428571, 32.1428571428571, 33.2589285714286, 15.4017857142857, 31.25, 29.9107142857143, 14.5089285714286, 16.7410714285714, 26.7857142857143, 30.5803571428571, 15.4017857142857, 27.0089285714286, 52.9017857142857, 5.35714285714286, 1.78571428571429, 5.58035714285714, 5.58035714285714, 59.5982142857143, 30.5803571428571, 26.5625, 21.4285714285714, 63.6160714285714, 0, 12.5, 8.25892857142857, 29.4642857142857, 26.1160714285714, 27.2321428571429, 31.9196428571429, 26.7857142857143, 9.375, 13.6160714285714, 20.5357142857143, 14.7321428571429, 13.3928571428571, 3.79464285714286, 16.0714285714286, 11.8303571428571, 31.0267857142857, 23.6607142857143, 35.9375, 41.9642857142857, 9.15178571428571, 20.9821428571429, 47.9910714285714, 19.8660714285714
Vugl, 15.5133928571429, 11.8303571428571, 23.2142857142857, 12.9464285714286, 22.0982142857143, 37.2767857142857, 39.5089285714286, 57.3660714285714, 50.4464285714286, 33.9285714285714, 27.4553571428571, 26.7857142857143, 48.6607142857143, 4.6875, 21.5401785714286, 15.4017857142857, 24.3303571428571, 5.35714285714286, 37.7232142857143, 26.7857142857143, 54.3526785714286, 18.4151785714286, 16.0714285714286, 32.8125, 27.4553571428571, 30.3571428571429, 21.4285714285714, 22.9910714285714, 27.9017857142857, 19.6428571428571, 46.2053571428571, 12.5, 0, 22.0982142857143, 23.2142857142857, 14.2857142857143, 37.2767857142857, 16.0714285714286, 35.0446428571429, 29.2410714285714, 21.6517857142857, 61.8303571428571, 43.3035714285714, 29.4642857142857, 25, 56.6964285714286, 70.9821428571428, 12.2767857142857, 25.4464285714286, 22.9910714285714, 24.1071428571429, 19.6428571428571, 16.0714285714286, 29.9107142857143, 9.59821428571428
Imkp, 23.6607142857143, 37.6116071428571, 48.6607142857143, 41.2946428571429, 3.57142857142857, 27.6785714285714, 50.4464285714286, 39.2857142857143, 30.8035714285714, 14.0625, 33.0357142857143, 11.1607142857143, 14.5089285714286, 15.625, 32.1428571428571, 2.23214285714286, 33.0357142857143, 16.5178571428571, 14.5089285714286, 9.82142857142857, 54.7991071428571, 2.00892857142857, 32.03125, 42.4107142857143, 74.4419642857143, 31.9196428571429, 16.0714285714286, 5.35714285714286, 27.6785714285714, 46.6517857142857, 13.6160714285714, 8.25892857142857, 22.0982142857143, 0, 11.6071428571429, 23.6607142857143, 27.9017857142857, 16.5178571428571, 39.9553571428571, 52.6785714285714, 42.6339285714286, 35.2678571428571, 30.1339285714286, 26.7857142857143, 43.0803571428571, 3.34821428571429, 21.4285714285714, 43.9732142857143, 14.5089285714286, 42.8571428571429, 19.6428571428571, 43.3035714285714, 25.6696428571429, 31.6964285714286, 22.9910714285714
Xxabu, 40.8482142857143, 12.1651785714286, 30.8035714285714, 37.2767857142857, 41.9642857142857, 41.9642857142857, 12.1651785714286, 43.9732142857143, 39.7321428571429, 0.446428571428571, 10.4910714285714, 23.2142857142857, 8.25892857142857, 20.5357142857143, 15.8482142857143, 7.03125, 27.6785714285714, 34.8214285714286, 10.2678571428571, 36.6071428571429, 40.4017857142857, 31.6964285714286, 7.25446428571428, 25.2232142857143, 9.59821428571428, 61.1607142857143, 63.6160714285714, 48.6607142857143, 34.8214285714286, 59.5982142857143, 32.3660714285714, 29.4642857142857, 23.2142857142857, 11.6071428571429, 0, 22.9910714285714, 6.69642857142857, 40.625, 43.3035714285714, 8.70535714285714, 25.4464285714286, 30.1339285714286, 16.0714285714286, 37.2767857142857, 17.4107142857143, 5.35714285714286, 29.4642857142857, 8.70535714285714, 22.3214285714286, 2.00892857142857, 19.8660714285714, 42.6339285714286, 10.9375, 19.4196428571429, 37.5
Quha, 23.3258928571429, 31.0267857142857, 33.0357142857143, 33.4821428571429, 23.6607142857143, 15.625, 19.8660714285714, 23.6607142857143, 11.8303571428571, 11.6071428571429, 30.46875, 15.1785714285714, 8.25892857142857, 46.4285714285714, 28.7946428571429, 24.7767857142857, 50.8928571428571, 10.2678571428571, 39.2857142857143, 41.2946428571429, 17.2991071428571, 15.1785714285714, 25.3348214285714, 74.5535714285714, 24.3303571428571, 33.0357142857143, 30.1339285714286, 19.8660714285714, 58.0357142857143, 11.6071428571429, 25.4464285714286, 26.1160714285714, 14.2857142857143, 23.6607142857143, 22.9910714285714, 0, 59.8214285714286, 38.1696428571429, 13.8392857142857, 28.7946428571429, 58.0357142857143, 44.4196428571429, 26.7857142857143, 45.9821428571429, 68.75, 22.5446428571429, 23.2142857142857, 28.5714285714286, 24.1071428571429, 9.15178571428571, 10.0446428571429, 17.8571428571429, 24.3303571428571, 1.78571428571429, 41.5178571428571
Lxjh, 8.59375, 32.8125, 41.9642857142857, 8.92857142857143, 12.9464285714286, 17.6339285714286, 40.1785714285714, 30.8035714285714, 19.6428571428571, 17.4107142857143, 34.8214285714286, 31.25, 12.2767857142857, 18.0803571428571, 13.7276785714286, 21.6517857142857, 61.6071428571429, 17.4107142857143, 56.8080357142857, 37.7232142857143, 25.3348214285714, 15.4017857142857, 37.2767857142857, 46.2053571428571, 43.3035714285714, 29.4642857142857, 23.8839285714286, 7.14285714285714, 35.9375, 23.2142857142857, 36.3839285714286, 27.2321428571429, 37.2767857142857, 27.9017857142857, 6.69642857142857, 59.8214285714286, 0, 5.80357142857143, 17.6339285714286, 23.6607142857143, 67.6339285714286, 42.6339285714286, 43.9732142857143, 29.4642857142857, 47.7678571428571, 19.6428571428571, 44.6428571428571, 31.4732142857143, 30.3571428571429, 37.5, 19.1964285714286, 28.125, 12.0535714285714, 36.6071428571429, 30.5803571428571
Vqahhq, 18.9732142857143, 20.9821428571429, 46.2053571428571, 12.7232142857143, 39.0625, 4.79910714285714, 35.7142857142857, 44.4196428571429, 22.5446428571429, 5.35714285714286, 20.6473214285714, 13.7276785714286, 13.6160714285714, 49.5535714285714, 35.2678571428571, 22.7678571428571, 20.5357142857143, 5.13392857142857, 38.3928571428571, 53.4598214285714, 58.7053571428571, 24.3303571428571, 11.6071428571429, 43.0803571428571, 21.875, 24.3303571428571, 41.0714285714286, 61.1607142857143, 11.1607142857143, 19.8660714285714, 49.1071428571429, 31.9196428571429, 16.0714285714286, 16.5178571428571, 40.625, 38.1696428571429, 5.80357142857143, 0, 39.5089285714286, 34.8214285714286, 13.8392857142857, 11.1607142857143, 6.25, 31.4732142857143, 24.7767857142857, 21.4285714285714, 14.2857142857143, 24.7767857142857, 32.5892857142857, 8.03571428571428, 32.1428571428571, 16.2946428571429, 20.5357142857143, 19.8660714285714, 39.9553571428571
Dzct, 54.1294642857143, 27.9017857142857, 35.2678571428571, 24.7767857142857, 8.92857142857143, 42.6339285714286, 13.6160714285714, 54.4642857142857, 51.7857142857143, 11.1607142857143, 8.92857142857143, 17.8571428571429, 5.80357142857143, 10.9375, 16.6294642857143, 19.6428571428571, 53.3482142857143, 1.78571428571429, 20.5357142857143, 34.7098214285714, 46.3169642857143, 36.3839285714286, 12.5, 15.1785714285714, 37.5, 45.0892857142857, 38.6160714285714, 42.4107142857143, 12.2767857142857, 23.4375, 28.7946428571429, 26.7857142857143, 35.0446428571429, 39.9553571428571, 43.3035714285714, 13.8392857142857, 17.6339285714286, 39.5089285714286, 0, 27.6785714285714, 26.5625, 32.3660714285714, 15.1785714285714, 42.6339285714286, 25, 6.02678571428571, 38.8392857142857, 28.125, 34.8214285714286, 26.3392857142857, 26.3392857142857, 33.0357142857143, 22.3214285714286, 43.75, 39.5089285714286
Rkfn, 15.0669642857143, 26.3392857142857, 40.625, 34.1517857142857, 13.6160714285714, 30.6919642857143, 24.4419642857143, 36.6071428571429, 8.70535714285714, 30.3571428571429, 41.9642857142857, 37.0535714285714, 14.2857142857143, 6.25, 40.625, 6.25, 10.9375, 21.4285714285714, 23.6607142857143, 34.8214285714286, 52.0089285714286, 23.3258928571429, 43.9732142857143, 47.7678571428571, 47.0982142857143, 17.1875, 28.125, 24.1071428571429, 33.7053571428571, 13.1696428571429, 21.4285714285714, 9.375, 29.2410714285714, 52.6785714285714, 8.70535714285714, 28.7946428571429, 23.6607142857143, 34.8214285714286, 27.6785714285714, 0, 22.0982142857143, 12.7232142857143, 37.7232142857143, 26.3392857142857, 17.4107142857143, 29.2410714285714, 33.0357142857143, 59.5982142857143, 17.4107142857143, 39.9553571428571, 15.625, 27.0089285714286, 47.5446428571429, 26.3392857142857, 11.1607142857143
Puycrw, 33.7053571428571, 55.8035714285714, 14.7321428571429, 33.4821428571429, 8.70535714285714, 24.8883928571429, 36.8303571428571, 31.0267857142857, 33.7053571428571, 22.9910714285714, 17.1875, 9.82142857142857, 12.0535714285714, 24.5535714285714, 29.0178571428571, 4.46428571428571, 43.0803571428571, 20.9821428571429, 43.75, 37.7232142857143, 28.7946428571429, 7.58928571428571, 35.2678571428571, 37.9464285714286, 30.2455357142857, 44.4196428571429, 23.6607142857143, 15.4017857142857, 19.4196428571429, 30.1339285714286, 26.3392857142857, 13.6160714285714, 21.6517857142857, 42.6339285714286, 25.4464285714286, 58.0357142857143, 67.6339285714286, 13.8392857142857, 26.5625, 22.0982142857143, 0, 31.0267857142857, 26.5625, 25.4464285714286, 66.5178571428571, 10.7142857142857, 60.9375, 19.6428571428571, 50.2232142857143, 30.8035714285714, 28.125, 51.7857142857143, 12.2767857142857, 35.2678571428571, 35.0446428571429
Zsvsib, 26.4508928571429, 14.5089285714286, 29.4642857142857, 13.1696428571429, 16.9642857142857, 58.59375, 36.4955357142857, 38.1696428571429, 44.8660714285714, 36.6071428571429, 42.6339285714286, 23.6607142857143, 30.3571428571429, 24.7767857142857, 7.03125, 23.6607142857143, 41.0714285714286, 1.78571428571429, 14.5089285714286, 16.5178571428571, 16.7410714285714, 13.1696428571429, 15.4017857142857, 60.9375, 22.0982142857143, 40.8482142857143, 29.9107142857143, 7.36607142857143, 46.875, 21.6517857142857, 22.7678571428571, 20.5357142857143, 61.8303571428571, 35.2678571428571, 30.1339285714286, 44.4196428571429, 42.6339285714286, 11.1607142857143, 32.3660714285714, 12.7232142857143, 31.0267857142857, 0, 35.4910714285714, 32.1428571428571, 41.5178571428571, 35.7142857142857, 34.375, 22.7678571428571, 25.2232142857143, 17.4107142857143, 19.1964285714286, 30.5803571428571, 14.0625, 13.8392857142857, 22.7678571428571
Wpruf, 13.3928571428571, 7.03125, 45.5357142857143, 2.23214285714286, 12.2767857142857, 20.3125, 58.7053571428571, 59.8214285714286, 5.58035714285714, 26.7857142857143, 28.3482142857143, 30.8035714285714, 59.375, 26.7857142857143, 6.69642857142857, 5.58035714285714, 37.7232142857143, 16.5178571428571, 24.21875, 14.9553571428571, 72.3214285714286, 20.0892857142857, 49.7767857142857, 33.2589285714286, 30.8035714285714, 21.4285714285714, 20.3125, 16.2946428571429, 48.2142857142857, 10.9375, 37.9464285714286, 14.7321428571429, 43.3035714285714, 30.1339285714286, 16.0714285714286, 26.7857142857143, 43.9732142857143, 6.25, 15.1785714285714, 37.7232142857143, 26.5625, 35.4910714285714, 0, 67.4107142857143, 30.3571428571429, 31.9196428571429, 43.0803571428571, 31.4732142857143, 6.69642857142857, 32.1428571428571, 5.35714285714286, 33.9285714285714, 36.1607142857143, 46.6517857142857, 10.0446428571429
Whuhqu, 45.7589285714286, 12.5, 30.3571428571429, 18.9732142857143, 9.82142857142857, 4.01785714285714, 30.8035714285714, 76.7857142857143, 6.02678571428571, 8.03571428571428, 20.0892857142857, 17.4107142857143, 36.6071428571429, 35.2678571428571, 11.6071428571429, 19.4196428571429, 60.2678571428571, 0, 25, 34.9330357142857, 61.9419642857143, 16.7410714285714, 19.7544642857143, 49.21875, 20.9821428571429, 36.1607142857143, 39.2857142857143, 45.9821428571429, 50, 13.1696428571429, 29.2410714285714, 13.3928571428571, 29.4642857142857, 26.7857142857143, 37.2767857142857, 45.9821428571429, 29.4642857142857, 31.4732142857143, 42.6339285714286, 26.3392857142857, 25.4464285714286, 32.1428571428571, 67.4107142857143, 0, 49.7767857142857, 25.6696428571429, 28.5714285714286, 2.45535714285714, 12.9464285714286, 15.625, 5.13392857142857, 33.4821428571429, 45.3125, 38.1696428571429, 51.7857142857143
Asmp, 44.8660714285714, 39.0625, 30.5803571428571, 41.2946428571429, 4.01785714285714, 4.57589285714286, 27.9017857142857, 34.8214285714286, 16.2946428571429, 7.14285714285714, 42.1875, 10.7142857142857, 13.8392857142857, 31.9196428571429, 34.8214285714286, 27.0089285714286, 46.875, 5.58035714285714, 34.0401785714286, 37.0535714285714, 37.2767857142857, 4.46428571428571, 13.0580357142857, 78.2366071428571, 22.9910714285714, 42.6339285714286, 15.4017857142857, 17.1875, 52.6785714285714, 16.0714285714286, 5.58035714285714, 3.79464285714286, 25, 43.0803571428571, 17.4107142857143, 68.75, 47.7678571428571, 24.7767857142857, 25, 17.4107142857143, 66.5178571428571, 41.5178571428571, 30.3571428571429, 49.7767857142857, 0, 25.8928571428571, 34.8214285714286, 9.375, 38.1696428571429, 12.0535714285714, 26.7857142857143, 44.4196428571429, 25, 23.6607142857143, 50.2232142857143
Omoxmm, 26.5625, 11.8303571428571, 32.5892857142857, 16.9642857142857, 9.59821428571428, 37.9464285714286, 39.0625, 28.7946428571429, 22.3214285714286, 62.9464285714286, 58.0357142857143, 10.2678571428571, 46.6517857142857, 4.46428571428571, 19.1964285714286, 37.2767857142857, 3.34821428571429, 12.5, 33.1473214285714, 22.5446428571429, 38.8392857142857, 29.1294642857143, 16.7410714285714, 46.6517857142857, 8.92857142857143, 27.6785714285714, 27.9017857142857, 34.375, 29.0178571428571, 9.82142857142857, 22.9910714285714, 16.0714285714286, 56.6964285714286, 3.34821428571429, 5.35714285714286, 22.5446428571429, 19.6428571428571, 21.4285714285714, 6.02678571428571, 29.2410714285714, 10.7142857142857, 35.7142857142857, 31.9196428571429, 25.6696428571429, 25.8928571428571, 0, 37.0535714285714, 17.4107142857143, 29.9107142857143, 39.9553571428571, 44.8660714285714, 2.67857142857143, 21.4285714285714, 11.1607142857143, 12.0535714285714
Fwrtu, 19.4196428571429, 39.7321428571429, 9.375, 24.7767857142857, 18.0803571428571, 31.8080357142857, 31.8080357142857, 60.7142857142857, 47.3214285714286, 29.6875, 8.48214285714286, 23.2142857142857, 39.9553571428571, 0, 19.1964285714286, 7.47767857142857, 19.8660714285714, 14.2857142857143, 48.6607142857143, 38.8392857142857, 51.6741071428571, 32.3660714285714, 24.1071428571429, 16.9642857142857, 19.6428571428571, 34.375, 29.9107142857143, 13.6160714285714, 4.6875, 19.8660714285714, 38.8392857142857, 11.8303571428571, 70.9821428571428, 21.4285714285714, 29.4642857142857, 23.2142857142857, 44.6428571428571, 14.2857142857143, 38.8392857142857, 33.0357142857143, 60.9375, 34.375, 43.0803571428571, 28.5714285714286, 34.8214285714286, 37.0535714285714, 0, 27.0089285714286, 51.7857142857143, 22.0982142857143, 16.5178571428571, 44.4196428571429, 13.3928571428571, 31.4732142857143, 24.5535714285714
Albfdc, 2.90178571428571, 42.7455357142857, 48.6607142857143, 29.0178571428571, 24.1071428571429, 39.0625, 31.1383928571429, 12.0535714285714, 14.7321428571429, 24.1071428571429, 55.3571428571429, 45.0892857142857, 12.7232142857143, 2.00892857142857, 9.04017857142857, 12.2767857142857, 17.1875, 22.3214285714286, 18.75, 21.7633928571429, 50.4464285714286, 43.75, 44.8660714285714, 25.6696428571429, 57.5892857142857, 5.58035714285714, 33.7053571428571, 0, 13.6160714285714, 25.8928571428571, 16.5178571428571, 31.0267857142857, 12.2767857142857, 43.9732142857143, 8.70535714285714, 28.5714285714286, 31.4732142857143, 24.7767857142857, 28.125, 59.5982142857143, 19.6428571428571, 22.7678571428571, 31.4732142857143, 2.45535714285714, 9.375, 17.4107142857143, 27.0089285714286, 0, 22.0982142857143, 39.9553571428571, 10.7142857142857, 19.4196428571429, 34.5982142857143, 10.2678571428571, 14.5089285714286
Ofnqni, 32.9241071428571, 39.0625, 34.375, 37.7232142857143, 26.3392857142857, 12.2767857142857, 36.1607142857143, 43.3035714285714, 62.0535714285714, 18.75, 18.75, 37.0535714285714, 11.3839285714286, 10.4910714285714, 36.9419642857143, 16.0714285714286, 13.1696428571429, 6.25, 46.6517857142857, 23.2142857142857, 24.3303571428571, 25.5580357142857, 3.23660714285714, 21.875, 13.6160714285714, 62.0535714285714, 24.1071428571429, 37.0535714285714, 7.8125, 12.5, 20.5357142857143, 23.6607142857143, 25.4464285714286, 14.5089285714286, 22.3214285714286, 24.1071428571429, 30.3571428571429, 32.5892857142857, 34.8214285714286, 17.4107142857143, 50.2232142857143, 25.2232142857143, 6.69642857142857, 12.9464285714286, 38.1696428571429, 29.9107142857143, 51.7857142857143, 22.0982142857143, 0, 11.6071428571429, 14.9553571428571, 43.3035714285714, 28.5714285714286, 27.2321428571429, 35.0446428571429
