ISC 76, Asmp, Chienn, Dwhr, Dzct, Fgmwbz, Fuxtax, Fwrtu, Gfpumc, Imkp, Jhhm, Kdkf, Kskwi, Lwuzf, Mxkah, Nepk, Omoxmm, Pdds, Puycrw, Quha, Sion, Snwid, Sved, Ucjm, Udbgt, Ukyq, Vcfpi, Zsvsib, Bmxhcu, Yrqqw, Lzihpl, Dxgxa, Vugl, Xxabu, Lxjh, Vqahhq, Badadf, Kcax, Rkfn, Kxxe, Mvki, Bgwkys, Wpruf, Whuhqu, Pndyf, Zfxe, Ynaysn, Jpow, Albfdc, Ofnqni, Qiqzn, Vpnhw, Wjrv, Zjmch, Knrjuc, Ldlszf
Snwid, 35.9375, 60.4910714285714, 6.47321428571428, 50.8928571428571, 32.1428571428571, 33.3705357142857, 52.9017857142857, 28.125, 26.3392857142857, 42.7455357142857, 39.3973214285714, 45.5357142857143, 23.3258928571429, 18.0803571428571, 39.2857142857143, 39.7321428571429, 44.1964285714286, 60.4910714285714, 52.9017857142857, 51.8973214285714, 0, 56.3616071428571, 8.48214285714286, 10.3794642857143, 10.0446428571429, 37.8348214285714, 12.9464285714286, 28.0133928571429, 57.3660714285714, 64.1741071428571, 25.2232142857143, 18.0803571428571, 39.7321428571429, 53.125, 56.25, 37.9464285714286, 40.7366071428571, 46.9866071428571, 19.3080357142857, 14.7321428571429, 14.6205357142857, 20.4241071428571, 13.3928571428571, 52.5669642857143, 70.5357142857143, 50.6696428571429, 47.3214285714286, 42.4107142857143, 19.1964285714286, 30.8035714285714, 48.8839285714286, 31.4732142857143, 23.6607142857143, 27.6785714285714, 36.8303571428571
Sved, 36.3839285714286, 47.7678571428571, 34.375, 42.0758928571429, 37.7232142857143, 33.9285714285714, 47.5446428571429, 26.3392857142857, 9.375, 54.0178571428571, 32.7008928571429, 37.5, 18.0803571428571, 26.5625, 20.3125, 2.90178571428571, 44.0848214285714, 25.8928571428571, 19.4196428571429, 52.9017857142857, 56.3616071428571, 0, 22.3214285714286, 13.8392857142857, 24.7767857142857, 32.1428571428571, 24.5535714285714, 46.875, 43.3035714285714, 30.1339285714286, 46.4285714285714, 40.1785714285714, 53.5714285714286, 15.4017857142857, 44.8660714285714, 14.7321428571429, 36.9419642857143, 39.7321428571429, 48.8839285714286, 31.25, 28.5714285714286, 29.0178571428571, 36.6071428571429, 48.4375, 21.2053571428571, 47.65625, 39.7321428571429, 11.1607142857143, 28.5714285714286, 25.4464285714286, 26.7857142857143, 35.2678571428571, 12.2767857142857, 25, 26.1160714285714
Ucjm, 57.5892857142857, 21.6517857142857, 33.9285714285714, 27.0089285714286, 10.7142857142857, 24.7767857142857, 17.6339285714286, 19.6428571428571, 28.5714285714286, 36.1607142857143, 29.6875, 20.3125, 10.0446428571429, 4.12946428571429, 14.5089285714286, 21.4285714285714, 28.4598214285714, 19.4196428571429, 32.8125, 15.8482142857143, 8.48214285714286, 22.3214285714286, 0, 38.3928571428571, 5.35714285714286, 23.4375, 38.3928571428571, 52.2321428571429, 16.9642857142857, 14.7321428571429, 37.5, 30.3571428571429, 36.8303571428571, 23.2142857142857, 4.6875, 30.8035714285714, 20.0892857142857, 20.9821428571429, 46.875, 52.4553571428571, 24.1071428571429, 47.0982142857143, 33.9285714285714, 12.2767857142857, 21.2053571428571, 1.33928571428571, 27.4553571428571, 59.375, 28.5714285714286, 20.9821428571429, 25.8928571428571, 26.7857142857143, 39.7321428571429, 32.5892857142857, 31.0267857142857
Udbgt, 23.6607142857143, 0, 23.2142857142857, 14.9553571428571, 10.7142857142857, 12.2767857142857, 13.3928571428571, 8.48214285714286, 43.75, 8.92857142857143, 7.92410714285714, 33.9285714285714, 17.6339285714286, 25, 19.8660714285714, 5.13392857142857, 34.8214285714286, 20.0892857142857, 18.75, 7.8125, 10.3794642857143, 13.8392857142857, 38.3928571428571, 0, 24.7767857142857, 37.5, 2.67857142857143, 8.03571428571428, 44.6428571428571, 3.125, 18.0803571428571, 26.3392857142857, 46.6517857142857, 5.35714285714286, 0, 37.5, 6.69642857142857, 24.3303571428571, 63.3928571428571, 38.8392857142857, 38.6160714285714, 43.0803571428571, 33.0357142857143, 0, 12.9464285714286, 26.7857142857143, 15.625, 37.5, 34.375, 8.03571428571428, 16.0714285714286, 45.3125, 54.4642857142857, 31.0267857142857, 40.8482142857143
Ukyq, 13.3928571428571, 26.1160714285714, 14.5089285714286, 6.69642857142857, 25.8928571428571, 0, 14.9553571428571, 11.3839285714286, 11.0491071428571, 24.5535714285714, 11.9419642857143, 18.0803571428571, 37.1651785714286, 26.1160714285714, 3.57142857142857, 10.9375, 10.4910714285714, 12.5, 35.7142857142857, 32.7008928571429, 10.0446428571429, 24.7767857142857, 5.35714285714286, 24.7767857142857, 0, 25.8928571428571, 21.6517857142857, 12.7232142857143, 24.7767857142857, 1.78571428571429, 7.58928571428571, 49.3303571428571, 15.1785714285714, 7.36607142857143, 32.1428571428571, 5.35714285714286, 25, 10.9375, 16.5178571428571, 13.3928571428571, 57.5892857142857, 34.8214285714286, 25, 19.4196428571429, 12.7232142857143, 33.0357142857143, 14.7321428571429, 12.0535714285714, 10.7142857142857, 21.4285714285714, 19.4196428571429, 31.0267857142857, 16.0714285714286, 18.9732142857143, 54.2410714285714
Vcfpi, 45.9821428571429, 20.5357142857143, 12.7232142857143, 49.21875, 39.2857142857143, 3.34821428571429, 15.2901785714286, 4.6875, 7.58928571428571, 39.3973214285714, 18.3035714285714, 44.0848214285714, 28.2366071428571, 15.4017857142857, 20.9821428571429, 15.4017857142857, 51.6741071428571, 23.6607142857143, 8.25892857142857, 14.84375, 37.8348214285714, 32.1428571428571, 23.4375, 37.5, 25.8928571428571, 0, 10.4910714285714, 16.1830357142857, 28.2366071428571, 25.6696428571429, 28.2366071428571, 10.2678571428571, 26.1160714285714, 8.25892857142857, 16.7410714285714, 1.11607142857143, 27.1205357142857, 39.9553571428571, 48.8839285714286, 2.45535714285714, 12.5, 43.0803571428571, 14.2857142857143, 6.47321428571428, 30.2455357142857, 24.5535714285714, 26.3392857142857, 27.6785714285714, 8.92857142857143, 19.6428571428571, 13.3928571428571, 58.9285714285714, 21.6517857142857, 61.1607142857143, 46.2053571428571
Zsvsib, 18.75, 29.4642857142857, 30.3571428571429, 5.58035714285714, 24.7767857142857, 10.7142857142857, 21.875, 11.0491071428571, 23.5491071428571, 51.7857142857143, 13.3928571428571, 7.36607142857143, 16.5178571428571, 17.7455357142857, 26.7857142857143, 13.3928571428571, 8.92857142857143, 29.9107142857143, 44.4196428571429, 23.8839285714286, 12.9464285714286, 24.5535714285714, 38.3928571428571, 2.67857142857143, 21.6517857142857, 10.4910714285714, 0, 22.5446428571429, 11.8303571428571, 29.9107142857143, 41.0714285714286, 35.2678571428571, 13.3928571428571, 41.7410714285714, 25.8928571428571, 48.2142857142857, 49.1071428571429, 25, 11.1607142857143, 21.2053571428571, 30.8035714285714, 7.14285714285714, 9.59821428571428, 11.3839285714286, 11.6071428571429, 20.5357142857143, 12.7232142857143, 20.9821428571429, 14.0625, 29.2410714285714, 29.4642857142857, 10.4910714285714, 18.9732142857143, 28.5714285714286, 36.1607142857143
Bmxhcu, 63.6160714285714, 25.6696428571429, 12.2767857142857, 18.3035714285714, 26.3392857142857, 40.1785714285714, 30.3571428571429, 14.9553571428571, 14.6205357142857, 29.4642857142857, 29.4642857142857, 24.8883928571429, 23.6607142857143, 7.14285714285714, 3.79464285714286, 29.9107142857143, 49.5535714285714, 45.3125, 41.9642857142857, 38.3928571428571, 28.0133928571429, 46.875, 52.2321428571429, 8.03571428571428, 12.7232142857143, 16.1830357142857, 22.5446428571429, 0, 29.2410714285714, 16.7410714285714, 39.0625, 33.0357142857143, 15.1785714285714, 24.7767857142857, 24.3303571428571, 16.9642857142857, 4.46428571428571, 4.01785714285714, 11.8303571428571, 32.5892857142857, 34.8214285714286, 33.7053571428571, 54.0178571428571, 34.8214285714286, 27.6785714285714, 45.7589285714286, 25.4464285714286, 26.7857142857143, 30.1339285714286, 21.2053571428571, 30.3571428571429, 19.1964285714286, 6.91964285714286, 8.48214285714286, 5.35714285714286
Yrqqw, 6.25, 44.4196428571429, 31.4732142857143, 8.03571428571428, 14.7321428571429, 24.5535714285714, 18.0803571428571, 11.6071428571429, 44.3080357142857, 18.3035714285714, 35.2678571428571, 32.8125, 16.5178571428571, 38.8392857142857, 12.1651785714286, 5.35714285714286, 23.2142857142857, 69.53125, 30.5803571428571, 24.1071428571429, 57.3660714285714, 43.3035714285714, 16.9642857142857, 44.6428571428571, 24.7767857142857, 28.2366071428571, 11.8303571428571, 29.2410714285714, 0, 21.6517857142857, 30.1339285714286, 4.91071428571429, 40.625, 39.5089285714286, 37.5, 27.2321428571429, 38.3928571428571, 21.4285714285714, 48.2142857142857, 25, 45.0892857142857, 14.7321428571429, 38.8392857142857, 2.45535714285714, 38.1696428571429, 66.5178571428571, 24.7767857142857, 33.2589285714286, 22.9910714285714, 31.4732142857143, 23.8839285714286, 13.6160714285714, 29.0178571428571, 20.9821428571429, 20.9821428571429
Lzihpl, 33.4821428571429, 37.2767857142857, 2.67857142857143, 54.1294642857143, 19.6428571428571, 6.25, 50.8928571428571, 31.25, 49.5535714285714, 41.2946428571429, 9.59821428571428, 12.2767857142857, 11.3839285714286, 19.53125, 39.84375, 16.0714285714286, 22.9910714285714, 24.3303571428571, 53.5714285714286, 32.8125, 64.1741071428571, 30.1339285714286, 14.7321428571429, 3.125, 1.78571428571429, 25.6696428571429, 29.9107142857143, 16.7410714285714, 21.6517857142857, 0, 24.7767857142857, 1.5625, 38.1696428571429, 49.5535714285714, 13.1696428571429, 29.6875, 39.9553571428571, 42.4107142857143, 4.01785714285714, 22.5446428571429, 4.01785714285714, 23.4375, 19.8660714285714, 18.9732142857143, 37.0535714285714, 18.75, 8.25892857142857, 16.0714285714286, 23.2142857142857, 46.875, 33.2589285714286, 16.7410714285714, 15.625, 34.375, 15.625
Dxgxa, 27.2321428571429, 19.6428571428571, 19.6428571428571, 23.2142857142857, 57.1428571428571, 18.75, 12.0535714285714, 0.669642857142857, 17.1875, 40.8482142857143, 34.2633928571429, 35.2678571428571, 9.82142857142857, 48.8839285714286, 35.6026785714286, 22.0982142857143, 26.3392857142857, 54.9107142857143, 43.75, 0.111607142857143, 25.2232142857143, 46.4285714285714, 37.5, 18.0803571428571, 7.58928571428571, 28.2366071428571, 41.0714285714286, 39.0625, 30.1339285714286, 24.7767857142857, 0, 10.7142857142857, 11.8303571428571, 48.2142857142857, 25.8928571428571, 31.25, 39.9553571428571, 26.5625, 41.9642857142857, 35.2678571428571, 40.1785714285714, 16.9642857142857, 29.9107142857143, 8.03571428571428, 12.9464285714286, 29.0178571428571, 30.1339285714286, 41.0714285714286, 41.5178571428571, 8.25892857142857, 18.9732142857143, 10.7142857142857, 13.3928571428571, 22.5446428571429, 21.6517857142857
Vugl, 28.5714285714286, 38.8392857142857, 27.9017857142857, 7.25446428571428, 20.7589285714286, 27.0089285714286, 35.2678571428571, 33.4821428571429, 16.9642857142857, 10.2678571428571, 9.04017857142857, 29.2410714285714, 53.6830357142857, 16.0714285714286, 23.6607142857143, 11.6071428571429, 45.2008928571429, 3.57142857142857, 43.75, 51.1160714285714, 18.0803571428571, 40.1785714285714, 30.3571428571429, 26.3392857142857, 49.3303571428571, 10.2678571428571, 35.2678571428571, 33.0357142857143, 4.91071428571429, 1.5625, 10.7142857142857, 0, 24.3303571428571, 12.9464285714286, 23.8839285714286, 33.0357142857143, 16.0714285714286, 16.5178571428571, 19.8660714285714, 20.7589285714286, 59.8214285714286, 37.9464285714286, 22.5446428571429, 38.6160714285714, 12.0535714285714, 31.0267857142857, 33.4821428571429, 20.5357142857143, 16.9642857142857, 25.2232142857143, 38.6160714285714, 51.5625, 35.0446428571429, 13.1696428571429, 51.5625
Xxabu, 29.4642857142857, 37.9464285714286, 27.9017857142857, 17.5223214285714, 4.24107142857143, 23.4375, 57.8125, 12.5, 55.8035714285714, 24.5535714285714, 12.2767857142857, 26.5625, 15.7366071428571, 16.9642857142857, 4.46428571428571, 6.02678571428571, 29.0178571428571, 8.92857142857143, 51.5625, 25.2232142857143, 39.7321428571429, 53.5714285714286, 36.8303571428571, 46.6517857142857, 15.1785714285714, 26.1160714285714, 13.3928571428571, 15.1785714285714, 40.625, 38.1696428571429, 11.8303571428571, 24.3303571428571, 0, 27.6785714285714, 20.3125, 26.1160714285714, 46.4285714285714, 20.5357142857143, 52.2321428571429, 41.7410714285714, 23.2142857142857, 38.8392857142857, 28.7946428571429, 29.4642857142857, 36.8303571428571, 19.4196428571429, 19.8660714285714, 46.4285714285714, 29.4642857142857, 27.0089285714286, 22.0982142857143, 34.8214285714286, 35.9375, 28.5714285714286, 24.3303571428571
Lxjh, 13.5044642857143, 68.9732142857143, 20.3125, 10.4910714285714, 37.5, 6.58482142857143, 44.1964285714286, 30.3571428571429, 30.6919642857143, 8.92857142857143, 14.5089285714286, 27.2321428571429, 13.28125, 27.2321428571429, 41.5178571428571, 22.3214285714286, 20.3125, 60.9375, 76.1160714285714, 5.80357142857143, 53.125, 15.4017857142857, 23.2142857142857, 5.35714285714286, 7.36607142857143, 8.25892857142857, 41.7410714285714, 24.7767857142857, 39.5089285714286, 49.5535714285714, 48.2142857142857, 12.9464285714286, 27.6785714285714, 0, 52.0089285714286, 45.7589285714286, 58.4821428571429, 31.25, 12.0535714285714, 21.875, 36.3839285714286, 7.14285714285714, 24.1071428571429, 19.4196428571429, 27.6785714285714, 23.4375, 29.4642857142857, 43.3035714285714, 37.9464285714286, 35.2678571428571, 40.1785714285714, 4.01785714285714, 4.46428571428571, 2.90178571428571, 14.5089285714286
Vqahhq, 8.59375, 67.1875, 16.2946428571429, 11.9419642857143, 37.5, 0.223214285714286, 54.0178571428571, 22.9910714285714, 16.0714285714286, 48.6607142857143, 40.4017857142857, 23.9955357142857, 18.9732142857143, 13.3928571428571, 13.8392857142857, 29.0178571428571, 20.9821428571429, 61.1607142857143, 36.2723214285714, 32.3660714285714, 56.25, 44.8660714285714, 4.6875, 0, 32.1428571428571, 16.7410714285714, 25.8928571428571, 24.3303571428571, 37.5, 13.1696428571429, 25.8928571428571, 23.8839285714286, 20.3125, 52.0089285714286, 0, 24.1071428571429, 59.8214285714286, 27.6785714285714, 9.15178571428571, 10.2678571428571, 51.3392857142857, 19.6428571428571, 47.9910714285714, 48.4375, 28.5714285714286, 17.8571428571429, 51.7857142857143, 38.6160714285714, 36.3839285714286, 7.58928571428571, 47.3214285714286, 23.2142857142857, 17.8571428571429, 21.4285714285714, 25.4464285714286
Badadf, 6.80803571428571, 24.4419642857143, 30.3571428571429, 9.93303571428571, 24.7767857142857, 17.6339285714286, 41.7410714285714, 25.6696428571429, 50.8928571428571, 28.125, 10.2678571428571, 39.2857142857143, 20.9821428571429, 14.9553571428571, 47.3214285714286, 24.7767857142857, 35.6026785714286, 41.0714285714286, 43.5267857142857, 16.9642857142857, 37.9464285714286, 14.7321428571429, 30.8035714285714, 37.5, 5.35714285714286, 1.11607142857143, 48.2142857142857, 16.9642857142857, 27.2321428571429, 29.6875, 31.25, 33.0357142857143, 26.1160714285714, 45.7589285714286, 24.1071428571429, 0, 26.3392857142857, 18.3035714285714, 33.2589285714286, 45.9821428571429, 30.8035714285714, 7.58928571428571, 31.25, 37.2767857142857, 32.3660714285714, 30.5803571428571, 18.9732142857143, 25, 62.9464285714286, 18.75, 40.8482142857143, 20.0892857142857, 58.7053571428571, 9.15178571428571, 29.6875
Kcax, 4.6875, 61.6071428571429, 26.3392857142857, 5.80357142857143, 35.9375, 9.375, 29.4642857142857, 12.5, 31.0267857142857, 62.0535714285714, 52.5669642857143, 12.5, 10.2678571428571, 24.7767857142857, 30.1339285714286, 12.9464285714286, 8.25892857142857, 39.7321428571429, 52.6785714285714, 8.48214285714286, 40.7366071428571, 36.9419642857143, 20.0892857142857, 6.69642857142857, 25, 27.1205357142857, 49.1071428571429, 4.46428571428571, 38.3928571428571, 39.9553571428571, 39.9553571428571, 16.0714285714286, 46.4285714285714, 58.4821428571429, 59.8214285714286, 26.3392857142857, 0, 22.5446428571429, 20.7589285714286, 20.5357142857143, 27.9017857142857, 27.6785714285714, 13.3928571428571, 9.59821428571428, 45.5357142857143, 10.0446428571429, 47.3214285714286, 43.9732142857143, 20.3125, 29.2410714285714, 34.375, 29.4642857142857, 25.8928571428571, 39.7321428571429, 36.3839285714286
Rkfn, 22.9910714285714, 43.75, 0, 37.7232142857143, 26.3392857142857, 4.6875, 38.8392857142857, 36.3839285714286, 34.8214285714286, 47.3214285714286, 8.37053571428571, 44.6428571428571, 17.5223214285714, 11.1607142857143, 47.3214285714286, 13.6160714285714, 35.7142857142857, 27.2321428571429, 10.0446428571429, 35.15625, 46.9866071428571, 39.7321428571429, 20.9821428571429, 24.3303571428571, 10.9375, 39.9553571428571, 25, 4.01785714285714, 21.4285714285714, 42.4107142857143, 26.5625, 16.5178571428571, 20.5357142857143, 31.25, 27.6785714285714, 18.3035714285714, 22.5446428571429, 0, 23.2142857142857, 8.92857142857143, 9.15178571428571, 27.4553571428571, 17.8571428571429, 12.0535714285714, 6.25, 11.6071428571429, 26.7857142857143, 20.5357142857143, 19.4196428571429, 44.6428571428571, 27.0089285714286, 28.125, 33.4821428571429, 53.125, 18.5267857142857
Kxxe, 17.8571428571429, 27.2321428571429, 49.1071428571429, 23.4375, 34.375, 15.1785714285714, 20.7589285714286, 14.2857142857143, 38.6160714285714, 14.0625, 17.1875, 39.9553571428571, 9.82142857142857, 36.9419642857143, 6.69642857142857, 2.67857142857143, 28.0133928571429, 42.1875, 14.6205357142857, 14.9553571428571, 19.3080357142857, 48.8839285714286, 46.875, 63.3928571428571, 16.5178571428571, 48.8839285714286, 11.1607142857143, 11.8303571428571, 48.2142857142857, 4.01785714285714, 41.9642857142857, 19.8660714285714, 52.2321428571429, 12.0535714285714, 9.15178571428571, 33.2589285714286, 20.7589285714286, 23.2142857142857, 0, 35.9375, 34.8214285714286, 42.4107142857143, 39.7321428571429, 21.2053571428571, 33.2589285714286, 37.0535714285714, 26.5625, 50.2232142857143, 33.4821428571429, 16.5178571428571, 3.57142857142857, 41.0714285714286, 35.0446428571429, 41.9642857142857, 50.2232142857143
Mvki, 31.0267857142857, 12.0535714285714, 11.6071428571429, 25.4464285714286, 16.0714285714286, 38.3928571428571, 26.7857142857143, 29.7991071428571, 35.4910714285714, 38.8392857142857, 42.96875, 38.6160714285714, 26.5625, 17.96875, 41.9642857142857, 15.1785714285714, 12.0535714285714, 19.6428571428571, 38.1696428571429, 41.5178571428571, 14.7321428571429, 31.25, 52.4553571428571, 38.8392857142857, 13.3928571428571, 2.45535714285714, 21.2053571428571, 32.5892857142857, 25, 22.5446428571429, 35.2678571428571, 20.7589285714286, 41.7410714285714, 21.875, 10.2678571428571, 45.9821428571429, 20.5357142857143, 8.92857142857143, 35.9375, 0, 37.5, 37.2767857142857, 44.6428571428571, 21.875, 11.3839285714286, 26.5625, 21.875, 38.8392857142857, 64.7321428571428, 29.0178571428571, 4.46428571428571, 16.5178571428571, 50.6696428571429, 21.2053571428571, 12.0535714285714
Bgwkys, 19.1964285714286, 43.0803571428571, 31.0267857142857, 0.223214285714286, 27.2321428571429, 8.92857142857143, 40.1785714285714, 22.5446428571429, 32.1428571428571, 13.3928571428571, 14.84375, 24.5535714285714, 36.6071428571429, 44.4196428571429, 8.92857142857143, 18.5267857142857, 10.7142857142857, 45.0892857142857, 52.2321428571429, 45.0892857142857, 14.6205357142857, 28.5714285714286, 24.1071428571429, 38.6160714285714, 57.5892857142857, 12.5, 30.8035714285714, 34.8214285714286, 45.0892857142857, 4.01785714285714, 40.1785714285714, 59.8214285714286, 23.2142857142857, 36.3839285714286, 51.3392857142857, 30.8035714285714, 27.9017857142857, 9.15178571428571, 34.8214285714286, 37.5, 0, 31.0267857142857, 63.8392857142857, 30.3571428571429, 10.2678571428571, 49.5535714285714, 23.2142857142857, 38.3928571428571, 43.0803571428571, 12.5, 24.3303571428571, 19.6428571428571, 22.3214285714286, 12.9464285714286, 42.4107142857143
Wpruf, 48.8839285714286, 23.2142857142857, 5.58035714285714, 41.5178571428571, 36.1607142857143, 2.00892857142857, 20.9821428571429, 34.8214285714286, 16.9642857142857, 36.6071428571429, 35.2678571428571, 18.1919642857143, 24.1071428571429, 19.0848214285714, 17.6339285714286, 4.46428571428571, 37.5, 26.7857142857143, 33.1473214285714, 36.8303571428571, 20.4241071428571, 29.0178571428571, 47.0982142857143, 43.0803571428571, 34.8214285714286, 43.0803571428571, 7.14285714285714, 33.7053571428571, 14.7321428571429, 23.4375, 16.9642857142857, 37.9464285714286, 38.8392857142857, 7.14285714285714, 19.6428571428571, 7.58928571428571, 27.6785714285714, 27.4553571428571, 42.4107142857143, 37.2767857142857, 31.0267857142857, 0, 44.6428571428571, 20.7589285714286, 32.5892857142857, 20.7589285714286, 46.875, 49.3303571428571, 10.0446428571429, 12.0535714285714, 17.8571428571429, 66.9642857142857, 29.9107142857143, 39.7321428571429, 55.8035714285714
Whuhqu, 35.7142857142857, 44.7544642857143, 25.4464285714286, 15.4017857142857, 21.2053571428571, 3.79464285714286, 55.8035714285714, 23.4375, 47.7678571428571, 40.625, 23.2142857142857, 23.4375, 22.7678571428571, 27.34375, 1.78571428571429, 21.6517857142857, 21.4285714285714, 55.5803571428571, 28.7946428571429, 39.9553571428571, 13.3928571428571, 36.6071428571429, 33.9285714285714, 33.0357142857143, 25, 14.2857142857143, 9.59821428571428, 54.0178571428571, 38.8392857142857, 19.8660714285714, 29.9107142857143, 22.5446428571429, 28.7946428571429, 24.1071428571429, 47.9910714285714, 31.25, 13.3928571428571, 17.8571428571429, 39.7321428571429, 44.6428571428571, 63.8392857142857, 44.6428571428571, 0, 42.4107142857143, 21.875, 40.1785714285714, 32.5892857142857, 27.6785714285714, 51.1160714285714, 17.8571428571429, 15.4017857142857, 16.9642857142857, 23.2142857142857, 27.9017857142857, 14.7321428571429
Pndyf, 25.4464285714286, 43.75, 19.6428571428571, 29.9107142857143, 18.3035714285714, 16.0714285714286, 67.1875, 37.9464285714286, 23.3258928571429, 23.4375, 3.34821428571429, 42.1875, 25.6696428571429, 5.80357142857143, 0, 50, 33.3705357142857, 28.125, 40.7366071428571, 54.2410714285714, 52.5669642857143, 48.4375, 12.2767857142857, 0, 19.4196428571429, 6.47321428571428, 11.3839285714286, 34.8214285714286, 2.45535714285714, 18.9732142857143, 8.03571428571428, 38.6160714285714, 29.4642857142857, 19.4196428571429, 48.4375, 37.2767857142857, 9.59821428571428, 12.0535714285714, 21.2053571428571, 21.875, 30.3571428571429, 20.7589285714286, 42.4107142857143, 0, 37.2767857142857, 27.2321428571429, 11.8303571428571, 12.2767857142857, 45.9821428571429, 13.8392857142857, 42.8571428571429, 12.9464285714286, 23.6607142857143, 5.80357142857143, 29.2410714285714
Zfxe, 13.8392857142857, 52.4553571428571, 19.8660714285714, 10.2678571428571, 40.1785714285714, 13.8392857142857, 29.2410714285714, 19.1964285714286, 39.7321428571429, 47.3214285714286, 37.5, 39.7321428571429, 19.0848214285714, 9.15178571428571, 6.25, 33.9285714285714, 15.0669642857143, 38.1696428571429, 47.7678571428571, 17.1875, 70.5357142857143, 21.2053571428571, 21.2053571428571, 12.9464285714286, 12.7232142857143, 30.2455357142857, 11.6071428571429, 27.6785714285714, 38.1696428571429, 37.0535714285714, 12.9464285714286, 12.0535714285714, 36.8303571428571, 27.6785714285714, 28.5714285714286, 32.3660714285714, 45.5357142857143, 6.25, 33.2589285714286, 11.3839285714286, 10.2678571428571, 32.5892857142857, 21.875, 37.2767857142857, 0, 32.5892857142857, 41.7410714285714, 50, 18.75, 37.7232142857143, 31.9196428571429, 22.3214285714286, 23.6607142857143, 18.75, 39.0625
Ynaysn, 13.28125, 34.8214285714286, 19.4196428571429, 5.80357142857143, 29.2410714285714, 34.8214285714286, 26.3392857142857, 18.0803571428571, 24.1071428571429, 5.35714285714286, 18.4151785714286, 27.34375, 40.8482142857143, 41.5178571428571, 22.0982142857143, 5.35714285714286, 30.1339285714286, 60.7142857142857, 32.5892857142857, 55.1339285714286, 50.6696428571429, 47.65625, 1.33928571428571, 26.7857142857143, 33.0357142857143, 24.5535714285714, 20.5357142857143, 45.7589285714286, 66.5178571428571, 18.75, 29.0178571428571, 31.0267857142857, 19.4196428571429, 23.4375, 17.8571428571429, 30.5803571428571, 10.0446428571429, 11.6071428571429, 37.0535714285714, 26.5625, 49.5535714285714, 20.7589285714286, 40.1785714285714, 27.2321428571429, 32.5892857142857, 0, 6.47321428571428, 5.35714285714286, 20.3125, 39.9553571428571, 4.46428571428571, 17.1875, 8.25892857142857, 16.7410714285714, 28.125
Jpow, 33.4821428571429, 49.1071428571429, 12.5, 16.0714285714286, 41.5178571428571, 18.75, 2.90178571428571, 22.8794642857143, 7.58928571428571, 61.1607142857143, 56.5848214285714, 54.9107142857143, 16.2946428571429, 12.0535714285714, 26.6741071428571, 12.9464285714286, 29.7991071428571, 43.75, 30.3571428571429, 16.9642857142857, 47.3214285714286, 39.7321428571429, 27.4553571428571, 15.625, 14.7321428571429, 26.3392857142857, 12.7232142857143, 25.4464285714286, 24.7767857142857, 8.25892857142857, 30.1339285714286, 33.4821428571429, 19.8660714285714, 29.4642857142857, 51.7857142857143, 18.9732142857143, 47.3214285714286, 26.7857142857143, 26.5625, 21.875, 23.2142857142857, 46.875, 32.5892857142857, 11.8303571428571, 41.7410714285714, 6.47321428571428, 0, 50.8928571428571, 3.57142857142857, 7.14285714285714, 32.3660714285714, 56.4732142857143, 26.3392857142857, 25.6696428571429, 27.0089285714286
Albfdc, 24.1071428571429, 39.9553571428571, 15.4017857142857, 18.5267857142857, 43.3035714285714, 13.3928571428571, 28.5714285714286, 20.7589285714286, 34.375, 22.3214285714286, 38.7276785714286, 34.8214285714286, 13.7276785714286, 14.0625, 7.58928571428571, 14.5089285714286, 18.3035714285714, 47.8794642857143, 50.1116071428571, 18.9732142857143, 42.4107142857143, 11.1607142857143, 59.375, 37.5, 12.0535714285714, 27.6785714285714, 20.9821428571429, 26.7857142857143, 33.2589285714286, 16.0714285714286, 41.0714285714286, 20.5357142857143, 46.4285714285714, 43.3035714285714, 38.6160714285714, 25, 43.9732142857143, 20.5357142857143, 50.2232142857143, 38.8392857142857, 38.3928571428571, 49.3303571428571, 27.6785714285714, 12.2767857142857, 50, 5.35714285714286, 50.8928571428571, 0, 29.0178571428571, 11.1607142857143, 25.2232142857143, 34.375, 31.6964285714286, 25, 32.8125
Ofnqni, 7.8125, 20.5357142857143, 16.9642857142857, 17.6339285714286, 34.1517857142857, 20.9821428571429, 61.6071428571429, 30.1339285714286, 51.5625, 26.3392857142857, 22.8794642857143, 40.0669642857143, 23.6607142857143, 15.5133928571429, 44.1964285714286, 37.9464285714286, 33.0357142857143, 34.9330357142857, 33.2589285714286, 21.4285714285714, 19.1964285714286, 28.5714285714286, 28.5714285714286, 34.375, 10.7142857142857, 8.92857142857143, 14.0625, 30.1339285714286, 22.9910714285714, 23.2142857142857, 41.5178571428571, 16.9642857142857, 29.4642857142857, 37.9464285714286, 36.3839285714286, 62.9464285714286, 20.3125, 19.4196428571429, 33.4821428571429, 64.7321428571428, 43.0803571428571, 10.0446428571429, 51.1160714285714, 45.9821428571429, 18.75, 20.3125, 3.57142857142857, 29.0178571428571, 0, 23.6607142857143, 29.9107142857143, 8.92857142857143, 52.6785714285714, 16.5178571428571, 8.70535714285714
